log = [Raft.Entry(term=1, index=1, command=2), Raft.Entry(term=1, index=1, command=4), Raft.Entry(term=1, index=1, command=6), Raft.Entry(term=1, index=1, command=8)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
log = [Raft.Entry(term=1, index=1, command=7), Raft.Entry(term=1, index=2, command=3), Raft.Entry(term=1, index=3, command=2), Raft.Entry(term=1, index=4, command=2), Raft.Entry(term=1, index=5, command=2), Raft.Entry(term=1, index=6, command=2), Raft.Entry(term=1, index=7, command=3), Raft.Entry(term=1, index=8, command=1), Raft.Entry(term=1, index=9, command=1), Raft.Entry(term=1, index=10, command=1), Raft.Entry(term=1, index=11, command=1)]
